What a real sweet bonbon this adorable little boy !!!,0
"may them rest in peace ! And now the IDF must act against Hamas and against terrorism, and please do not forget Hanin Zoabi to remove her from the Knesset immediately.",1
I am very happy,0
lots of success .,0
"Oh, clothed that this is the President of the State of Israel !!!",1
From Brock ..,0
"Dear man, you are the people of the salt of the earth who will not shame the land successfully tomorrow.",0
Congratulations Mr. Rivlin !!! Good luck! : -),0
Happy holiday to the President of the State of Israel. Long live the President,0
Good luck on election day and a happy holiday to you wife and family,0
Incitement You say you have traitors and terrorists in the Knesset How can the Arab Knesset members go to Qatar which supports and gives funding to Hamas and also where the traitor Azmi Beshara sits who blessed after spying for Hezbollah how can they go there they are traitors in the country they must not return here when you wake up. And by the way I would like to see a Jew who calms down (not to happen) an Arab and wants to marry her if they do not slaughter her themselves,1
Because of a handful of fools and extremists we are simply forced to bury ourselves in shame and disgrace Is it possible that in a democracy in the twenty-first century they will decide for me who will be my spouse? Does it seem to you? Where are the police and why does a court approve of a demonstration at all?,0
Yair libman will ask Schorzianitis ....,1
?????????? Great honor to the President,0
"What true and wonderful words. I wish all the people of Israel were as educated and civilized as you, Mr. President!",0
"Strengthens your hand. It's just a pity that even basic conceptions of human dignity and human rights label you as ""leftist."" ""To this situation, the camp you came from has deteriorated. Jabotinsky is also too leftist for this camp ...""",0
Well done to President Rivlin. Hopefully others will follow you and fascism will fade. A man in his faith will live.,0
Ruby the people love you how well a dear man like you was elected to the presidency,0
So much fun,0
Cute Noa Soprit What is the connection to racism in general a Jew does not marry an Arab it is a fact,2
Just not caught ... the 14th,0
Good luck on the job. Allah Ma'ach,0
"I wish her a hell of a life, come on my ghost, you whore.",1
And this is called taking a traditional Jewish value and connecting it to today's reality. Charming.,1
cry,0
You will learn Hebrew before you preach against assimilation. The face of the generation as the face of the dog.,0
Welcome Honorable President,0
Thank you for saving some of the honor of the country that is being trampled on by us these days.,0
Robbie Rivlin Take something for free ... Do not take a stand on any issue and interest ... Are you already bored? Lol leave you Muhammad and morale there are enough things to do ... if you still get bored call me I will bring chess ...,1
We will see you condemn this flag of a terrorist organization in the stands of a field with the name of a country that funds terrorism and financed all the suffering we went through in the last month,1
Only the health of the President äîãéðä,0
"The good and worthy won. Congratulations and hopes. Your success, our success.",0
"How much humanity in one person, blessed be the people you are its president.",0
Honorable President. Your choice was the most suitable person. Your choice has brought happiness and joy to most of the people of Israel. I have no doubt that you will be the president of all the residents of Israel. Rose and success with greetings from friends in Los Angeles. Love you,0
Love you Mr. President.,0
As if someone knows that his organs are being removed,0
And I have a dream to see the Honorable President award the State Cup to the captain of Beitar Jerusalem Ahhhhh what a pleasure,0
"Honorable President, if you can not express your opinion publicly against assimilation, for one reason or another, then I think it is better not to express your opinion at all on issues related to assimilation. Fulfilled, if you were interviewed and had no choice but to spread on your own initiative a post that has no word against assimilation, but only words for freedom, it is problematic and a pity! I'm convinced that Begin, who was a gentleman no less than you, would have behaved differently.",1
A mailbox to the President's house about me ...,0
"This is how they say ""thank you"" ""in sign language""",0
Israel Lives,1
Happy Shavuot to our President,0
Rest assured that we will march with due respect and pride. Good luck and straighten up.,0
Thank you Thank you Thank you,0
Long live our President Robbie Rivlin,0
"That is, the mission is complete, now it is really irrelevant what you say on economic issues. Mazel Tov !",0
Robbie Rivlin You do not deserve to be president. The choice of you is fucking.,1
For a moment I feared that this wonderful man might not win the presidency. And when he was elected I was moved to tears.,0
A leaf and success is not worthy of you to serve as President of the State of Israel,0
There is a president in Jerusalem !!!!,0
Shabbat Shalom !,0
There are not enough words for comfort.,0
"Dear Ruby, President of the State of Israel, if this was your home, what would you do?",1
"I wish you to be the President of the State of Israel because you have the full right to represent our country, you deserve to be President !!! A group from the north who was successful",0
"The Honorable President is honored for the courage to stand in front of the raging crowd and say - it does not matter what I think about it, their right to marry and live happily and I will defend their right even at the cost of public sympathy. I was surprised. For good!",0
Wishing you many more years of happiness together - the salt of the earth,0
"Well, I've finally convinced! Wishing you many more years of health and happiness together in the President's House, wherever you choose to be in your existing residence or in the current residence as well. Your success is our success and who will let you succeed in soaking from there the same warm, loving atmosphere direct from a simple human and pleasant closeness to all the people of Israel, Amen",0
Tell that to the police who refuse to secure and to the Supreme Court that allowed the thugs to come,1
"Avi ? Wishing you to be poor and obscure like me, what do you care what she's going to do? And that every Monday and Thursday a killer husband you and his children is okay ?! Even if I were to marry an Arab I would not be slaughtered so do not confuse your mind and keep your mouth shut because I refrained from opening my mouth about you do you have an opinion to express ?! Express an opinion Do not use your beautiful vocabulary because it does not impress me and regarding my sister I have already explained that she was raised in a good home and not dismantled so the percentage that she will marry an Arab is zero !!! I'm sorry but I must oppress Israel call your father !!",1
A holy child resting in heaven,0
Exciting well done we wish you much success,0
"It is a pity that you do not condemn the Israeli Arabs who call for the destruction of the State of Israel. Stop flattering Arabs and leftists. Everyone knows that Tibi and all his friends in the Knesset supported you in the presidential race, but you will forget who brought you to the Knesset.",1
No words are heartbreaking at the sight of innocence and life that has not yet begun and ended in merciless cruelty. May they be comforted from heaven and may the name give parents the strength to continue raising their children,0
"First of all, we came to build a Jewish state. What is democracy? Look what the world is calling the Arabs are taking advantage of democracy to swallow the world and I think it is the honor of the president not to respond to such a thing. Convert to Islam! Okay getting married to the joy of the Arabs! Okay why in such a noise, there are other miseries who have done it. Hi will help her and her parents",1
Wake up to the harsh reality in our country and in the world ... We are persecuted by the Arabs everywhere ... and they have no dreams like that of the President ... Do you know why? .......... because they do not sleep ... Fighting for their wild and disgusting principles ... but with us everyone dreams ...,1
Shabbat Shalom !!! rise and succeed,0
"Mr. President, you have disappointed me: (",1
"You have already been chosen by me, leaf and success! ! !",0
What a poor boy so sad: (,0
"I wonder if Muhammad's sister would go out with a Jew, how long would she have left to live? Ruby loves you ..",0
Saturday. Hello . Successfully . In selection. To carry. State. Israel,0
Honor the President good luck and may you always be with a smile.,0
All the quarrelsome offer homework. Read on Wikipedia about the Nuremberg Laws.,0
Good luck Mr. President,0
Shabbat Shalom to you and to all that our dear and beloved President !!!,0
Lucky you were selected !!!! Needless to say why.,0
President of Glory. Keep it up .,0
Shimon Tamesh 17 minutes ago. Until we return to Gush Katif. It will not be quiet. No negotiations and no operation of one kind or another will help the solution of the South to return now to Gush Katif,1
Incomprehensible !!!,0
"I am in favor of dialogue not in favor of growling curses and boycotts, it is the easiest and it is especially in a lot of hard work of education from home, and respect the different even if it hurts.",0
Shabbat Shalom Mr. President,0
"In the beginning God created the one who is very important! I wish our legislators would remember this before they enslave the individual for the sake of ""some public ideal.""",1
Hahahahahahahahahahaha Criminal investigation President Walla has something wrong with the presidency,1
"Honorable President, we are fortunate to have won a President who is first and foremost a human being. Straighten up and have a lot of mental and moral strength because the challenges are not easy.",0
"Honorable President Reuven Ruby Ravlin, the election of you as the 10th President of the State of Israel is the embodiment of Zionism. I loved your work in the Knesset, your work in television as well. Finally, Betar Amitai is the successor of Zeev Jabotinsky in the highest rank in the State of Israel. After 47 years in which I live, I am proud to be a citizen of the State of Israel.",0
Great pain ..: (,0
I am an Israeli Arab and I love you a lot. You are a pride to the people of Israel and the State of Israel. I hope that you will be able to correct and fix the current situation. I wish everyone would learn and learn only a little of what you have successfully.,0
So sad the heart is broken. May his memory be blessed and rest in heaven TNCBH,0
"Disappointment from someone I expected to say a sharp and clear opinion .. Shame on you Ruby, you disappointed me",1
Personally I have no problem with 'assimilation'. Just not with Arabs !!!,1
Successfully !!!!!,0
Shabbat Shalom and blessed,0
Tearing the soul,0
I wonder what the genius from Vilna would think about these things that you (his descendant) say. Be ashamed. And resign. You are not worthy.,1
There is no revelation of incitement and I see a duty of Jews to enlighten the eyes of a Jew who was captured and lost a soul from the tree of Israel if Mahmoud really loved her ?? He would not force her to convert to Islam before the wedding.,1
Sad that you support assimilation.,1
I expected another response from you !! Disappointment!,1
"Through an arm in roses,,,,",0
"The Rivlin family. The great and famous grandfather is Rabbi Hillel of Shklov, a student of the Gaon from Vilna and the author of the important book 'Kol Hator' which deals a lot with redemption according to the teachings of the Ga'a. He immigrated to Israel more than 200 years ago according to the command of the Ga'a and with him a large group of students of the Ga'a whom he led. The Rivlin family, the family trees show the family's roots until at least the year 1670, and is attributed at least until the deportation from Spain. The family immigrated to Eretz Israel after the reading of the Gaon from Vilna (GRA), led by the well-known Rabbi Hillel Rivlin More in the name of Rabbi Hillel of Shklov, author of the book Kol HaTor. Rabbi Hillel of Shklov was the living spirit in the Hazon Zion movement, which was established following the commandments of the Ga'a, a movement that called for Kibbutz Galuyot and the building of the land. The first members of the family immigrated in 1806.",0
"It is a pity that you are quoting from Jabotinsky and not from the Bible. In Parashat Va'atchanan it is written: And you will not marry them - your daughter will not give to his son and his daughter will not give to your son """". Apparently Jabotinsky is above God in your perception. It is important to say this: we are the chosen people and it is not racism it is a fact! It is very sad that people like you are turning writers into saints. """,1
Congratulations and much success in your new path. Reuven Rivlin . The 10th most deserving President of the State of Israel. I'm glad you were selected.,0
We have forgotten what it means to be a Jew out of an effort to be Israeli,1
Sweet little boy !! the heart is Broken,0
but,1
"Everyone heads to do what is good for him and no one can determine after whom to marry an Arab, a Christian. Zeruzi or anyone else we are a democratic state there is no death penalty for marrying an Arab",0
Condemns the President's confusion and intervention,1
"I know of many Jewish women whose husbands beat, humiliate them, and even God has mercy on them, as the week was the murder, everywhere there is that maybe in a nutshell we are different, but we Jews also have human animals.",0
I wonder who writes him all this is a pity I understand that you are the president of everyone but you will address the biggest problem of the Jewish people today and it is intermarriage! Not to a dumb one or not that she did not know and did not know her religion and went and Islamized and pity every Jewish soul that goes to us! The President of the State of Israel refers to the demonstrations of what is happening to us,1
The next president's wife with great success,0
Strong Mr. President,0
"If the publications about the ""understandings"" and the extreme concessions you approve and lead are correct I think it was time to bring back the mandate to Britain and close the country! Do not negotiate with a terrorist organization, do not give them their demands without demilitarization and change of leadership. I think this time this campaign was expensive More in the blood than the previous ones, it is not possible for them to dictate reality here !!!!!!!! and they end up threatening to shoot! What are we completely crazy about ??? We must not succumb to dictates! We must not pay them salaries! Pay salaries to those who killed 64 fighters and call for our destruction? You do not know how to protect our important interests - return the keys and we will go to the polls. Thank God you have an alternative !!!!! It is better that these negotiations will explode and bomb Gaza from the air for another 30 days but this time we will bomb a moth to beg and not give up !!! Remember that the blood of the fighters is not shed for nothing !!!!!!!!!! Do not shame them and their memory. Do not raise your head to the other terrorist organizations in the area and show them that we are weak on the battlefield and in negotiations. Where is the Israeli deterrence? At this rate Arab armies and terrorist organizations We will be declared war again. Not for negotiations that weaken and demean us! Not for an agreement that does not faithfully represent the Int Our lashes! Do not fold in front of Hamas !!!! """,1
"Mr. President, is this your bank safe?",0
"Ruby Rivlin fails and the failure of Jews in your words. Rabbis have said that your law encourages assimilation, and so do we citizens. Even those who think it's okay.",1
"I wish you from the bottom of my heart, health, joy of life, happiness and great, great love, with all your lovers and loved ones !!! You are a wonderful couple!",0
"Hello friends. I call on you today to come and take each and every small step, but together we will create a big wave, for you, for us, for the nature of the country and the future of the country in which we live. A step against violence, racism, coercion, chauvinism, well-being and diversion. And especially mainly against the denial of freedom of choice, the denial of personal liberty, the denial of the right to freedom of religion, worship and conscience. Rights enacted at the foundation of the establishment of the state in the Declaration of Independence. And above all these against the denial of the most basic and primary right given to each and every one of us as human beings - the right to love. And want to deny it to us. For those who did not hear and did not know: http://www.globes.co.il/news/article.aspx?did=1000963602 There is an inciting, violent, racist, and illegal organization that came today to destroy and destroy a wedding in Israel, just because in their dark and dark eyes an event It is forbidden to exist and must be destroyed solely because the groom is Muslim and the bride is Jewish. I repeat - solely because the groom is Muslim and the bride is Jewish. This is nothing more than that. A couple, a man and a woman who have fallen in love and want to get married and start a family, while the forces of darkness want power, violence, brutality, racism and dark fanaticism to sword and prevent this event. Only because the groom is Muslim and the bride is Jewish. Think about it for a moment - deprive them of the natural human right given to them to fall in love and start a family. Only because the groom is Muslim and the bride is Jewish. And think about it again for a moment - it sounds bad even from dark and dark days and bars in the boyhood days. And this is here with us, in the State of Israel, in the 21st century. Friends, friends and friends, I am sure that if you have heard and read you are shocked, angry and irritated like me, from this violent phenomenon, and such an event is going to take place tonight and take place among us. It does not matter if you are left or right, religious or secular, urban or rural, we do not want it in a state of freedom like ours, that will try to force on us violently, grossly, predatory and brutally violate our basic freedoms, one of which is the right to love and start a family . I know those who come to the sword are a minority, a handful of instigators, who only make a big noise. But we need today to say enough, enough, to show the voice of the sane majority, not just to be shocked and angry, these to take action. Each and every one of us in a small step and together a big wave. I call on all of us to come and demonstrate today against the forces of darkness that will try to destroy the marriage against, coercion and racism. This is to show that in our country, where we work, where we laugh, where we bring our child, where we pay taxes, where we serve in the army, who fight for it and even die, where we dream our dreams, where we plan our future - freedom and suffrage , The right to choose and love and start a family is ours. We will gather quietly near the event that will take place today - at 19:30 in the Red Sun Hall, 1 Altalena Street, Rishon Lezion. To strengthen and demonstrate against. Thank you for distributing this post and reading it to all your friends and sharing as much as possible.",1
Leah .. It is not about your attack on the Knesset members. The family asked that there be no Knesset members .. They only gave permission for the president to come !!,0
Beautiful true and humane. Thank you and good luck to you,0
Angel picked prematurely) -: The heart hurts) -: The heart is torn) -:,0
So so sad! the heart is Broken ! And you are such a lovely person. We could not wish for the President to fly any more,0
"I am ashamed of you as President of the State of Israel, I was one of those who supported you and I strike a sin for this mistake, and Rabbi Ovadia Yosef, a righteous and blessed male, would be ashamed of you for these words, just as you became President with God's help I wish you to fall from this chair Back to where you came from that you have not been heard from at all, you are just a hypocrite",1
Shabbat Shalom Dear Jew,0
Success and blessing and all the deeds of your master,0
Rivlin Good evening !!!!!!,1
Like he's writing you lol..you laughed,0
How sad the heart is torn,0
And to the glory of the State of Israel ... with pride and great success ??????????,0
Wow cute good luck tomorrow,0
"Shabbat Shalom and a good month, Honorable President of the State",0
"Unfortunately, I really do not believe Abbas, in my eyes he is just like Arafat was - saying what should be said to the world what the world wants him to say - solidarity and so-called understanding, without meaning half a word that comes out of his mouth, and in front of his people says otherwise - and encourages the kidnappers. Friendly advice from me to Abbas - let him stop talking and prove himself in deeds !!!! We are all for peace - we grew up with songs of peace, we were educated for peace and we pray for peace - unfortunately little ones teach the other side to hate Israel and encourage acts of injustice. The cartoons and videos that run on the Internet from the Palestinian street testify very well to the real public opinion - even of Abbas himself !!!",1
A grandson's smile is a heartfelt smile .... that will always strengthen you!,0
Return Gd your sons to their house,0
"I am also a leftist, but I held your fingers and when you were elected, I shouted yes !!!!!!!!!!!!!!",0
I wonder how you would react with your daughter would you marry if Muhammad. In a dream at night you would talk like that,1
"After the first sentence you waited to say ""you idiot"" you idiot",1
Amen,0
Happy holiday Ruby and good luck in the presidency !.,0
We are all praying for the peace of the abducted,0
"Lol Dear President .. For years, players like Salim Toema Radi Biram Kiel and other such and other Arabs have been playing in the national team. So far we have not reached the World Cup. Maybe we'll change the equation? Maybe without Arabs we will go to the World Cup?",1
You made a big mistake in your statements you came out as a buffer against religion and the creator of the world. There is a Creator for the world and there are laws and halakhah and you will not change it because you want to be democratic and modern (slope). Apparently the presidency has crossed your mind.,1
"Shame on you for supporting assimilation, what future does the Jewish state have with a president like you",1
Too bad you can't dislike.,1
Shabbat Shalom Mr. President,0
Despite their courage we are hurting and embracing,0
"Three years ago we took to the streets. Across the country, that's true. But it has also happened all over the world. Young and old alike, protested about rising housing prices, rising food prices, carts, titillations, corruption and a host of other issues and mountains of fate. But our struggle did not bear fruit. Since we got a little older, we have become sober. Today we can say that all these problems are just a side effect of a much bigger and more powerful thing that we did not think at all to challenge. I hope you are sitting while you read these words. The real problem that leads to all these failures is democracy. We are not here against democracy, but we are against the use made of this word to describe the State of Israel today. We oppose most of the democracies that exist today in the world that operate according to the system of relative representation. 120 representatives control over a population of 8,000,000 people is an impossible reality. The fact that in order to be a Member of the Knesset (not to mention a Member of Congress in the United States) you have to be a rich person to fund a campaign is a failure. The temptation that even good people who are in this system have to succumb to corruption and make one hand with business entities is extreme. The time has come, in an age where technology allows it, for mass democracy. For a democracy in which any citizen who wants to participate in the democratic decision-making process will be able to do so. When only 120 people make decisions about millions it is only a matter of time before the whole system becomes corrupt and makes life costly for all of us. It's time to put an end to 20th century democracies, and start writing a new chapter in history: the mass democracies of the 21st century. Israel, the start-up nation, is best suited to be a pioneer in the world. Join us, and read our analyzes. *** If this sounds extreme / anarchist to you, and you want to tag us, remember that even in France before the French Revolution it would have seemed delusional for the people to rule the country and not the king! https://www.facebook.com/pages/ Democratic-masses / 406929672776167",0
I wish you good luck dear president! It is fun to hear that the representation of the country is a person who is clean-handed and full of compassion!,0
Congratulations your modesty has won,0
"The whole country is dealing with this zero this season named Mahran Rady. Instead of opening your eyes and seeing how the Arabs of Israel behave like a fifth corps and wait for the moment when they can put a knife deep in our hearts. Honorable President, you do not represent us, we have one people and one state and we must not trust the Arabs who are happy with the death of every IDF soldier, so please stop calling people who throw the truth inside as extremists, the truth is not extreme, these are a disillusionment of the people of Israel. You have been given a job that in fact does not really exist, so please deal with things that are more important than this zero, such as the tunnels in the south and north of the country.",1
"Mr. President, I am proud that you are the President of the State of Israel and respond to these manifestations of racism. I am a fan of Maccabi Tel Aviv and these phenomena against Rady are shameful and harm the club and the rope.",0
Shabbat Shalom to you and your family. You are a dear man.,0
"Free Hate - From the beit midrash of the leftists see what response I got when I wrote that ""In the Land of Israel it is forbidden to wave the Israeli flag !!!! it does not fit the left"" ""• They gave the animals a flag. I: A clearly illegal instruction !!!! The Israeli flag is sacred! People gave their lives for this flag! • People gave their lives for the Third Reich, so what? • We gave the monkeys a flag so that they would have something to fight about. • The disgrace of the family of monkeys and lemurs, a flag they need, bananas give them, peanuts give them, but a flag, why does a monkey need a flag other than a quarrel? Alas, the work is liberating. • Degenerates are backed one by one. • A flag he wants to wave, Nazism you brought us together with your stinking flag, through your fault I will not stand again waving the Kahanist flag, deaf people conquered the cliffs and the Holy Ark was captured. We have the blue and white flag for your devil's work • You have defiled the rag and the stick underneath it • The colors of the rag you hold in your hand are less important From your deeds damned Jews. I: Quote """" Injury to the honor of the state flag or emblem. Whoever violates the honor of the national flag or the emblem of the state emblem, or causes harm to his honor, or uses it in a way that could harm his honor, is liable to imprisonment for up to one year or a fine of up to three hundred pounds or two penalties alike. """" Tell me my friend if this reaction Is not hate free? """,1
"We should not let the children of the south and their families return until the IDF had ensured long-term peace and no ""dripping"" of mortars. Let's not go on with this mistake.",0
"Not to support racism is a minimum necessary to expect a president of a country that claims to be democratic. Now, how did it happen that Arab citizens receive such treatment? Maybe you should check, for example, Mr. Rivlin, all the racial laws passed by the previous Knesset that you were its chairman. This is not a head-scratching of extremism, the racist fish stinks from the head. Oh and, the Arab citizens of Israel are just citizens, who are supposed to be equal, they are not a set Exotic ""for the Israeli experience"" "". """,1
Totally agrees what right does anyone have to oppose a mixed marriage after all it is unparalleled racism!,0
Congratulations to you and Nehama,0
so sad .,0
big !!! You are the elected president of the elected people and will no doubt be elected!,0
"Look at our athletic president, amazing ....",0
"Have you become a leftist ??! You know what an unfortunate fate awaits her, so do you still support it? !!",1
With such a grandson only success and contentment.,0
Shabbat Shalom and blessed success! Health! And happiness!,0
Well done !,0
Keep talking about incitement .... interesting - that it - does not worry and infuriates you! https://www.facebook.com/smolbogdim/photos/np.384693494.735462574/714664445272884/?type=1¬if_t=notify_me,1
The role of the presidency is a hypocritical role!,1
People are dying in the south and you're talking about shemita. What planet do you live on?,1
"You did not understand. Assimilation = Holocaust. It may be a silent Holocaust, but it threatens to lose the Jewish people.",1
May your memory be blessed with a pure angel,0
"There is no monarchy in Israel, but the president is king :)",0
"Gaza is a city led and controlled by the murderous terrorism of Hamas and its aides, a group of Islamic criminals and murderers, extremist and insane !!!! Israel does not recognize Gaza !!! There is no such thing as more intense !!! Gaza does not exist !!! Today it is with us, tomorrow all over the world !!!! The world must wake up in time !!! Today it's here Tomorrow all over the world The world must wake up !!! ************************************** time to wake up !!! Israel Lives !!! And when he is united, the change will come !!! Thanks to all of us, Israel will win !!! Please share if you care about Israel. Please share if you care Israel. ***************************************** https://www.facebook.com/pages/ % D7% A6% D7% 99% D7% 95% D7% A0% D7% 99-% D7% 91% D7% A0% D7% A9% D7% 9E% D7% 94-% D7% A9% D7% 9C % D7% 99/545198085602593",0
Respect for the President. Congratulations to the couple,0
OK,0
Dear Ruby Congratulations and good luck! May you be a faithful messenger to the people of Israel,0
Our pride !!!,0
"I am proud of you, Mr. President, I feel that your words represent me and all the people of Israel. Shabbat Shalom !",0
When does a president intervene ??? When did a president intervene in the abusive songs of Hapoel fans ... to the Jews ??,1
40 years in the grave there is no faith in the Arabs,1
"Mr. President, the one who calls the IDF soldiers murderers and the one who waves the PLO flags and the one who shouts in the streets of Israel ""Allah oh Akbar and Arbat"" ""refers to the beginning of the end of Zionism is the one who throws stones at cars and endangers their passengers. Only those who are law-abiding and all the rest will live with our rights. With this lick, I am against racism, but it is enough to incite a considerable part of the Westerners of Israel and their support for our enemy. """,1
What is outrageous and worrying is that you are an Ashkenazi president from Maafan ... you will not put out the flame either! The people of Israel are united against dung like you!,1
Ruby is a Jerusalemite and the right-wing man Asli deserves him and us to be the next president,0
"There is no one like you, the honorable president, with you, the salt of the earth",0
Love to see you President!,0
"Say yes to racism, Betar is pure forever !! Avi Hadad Avi Boaron Oved Levi",1
Happy with you - may you succeed !!,0
Shame on you. Dear Mrs. Frenkel also praised Abu Mazen. So maybe attack her too?,1
This is what happens when a clown is elected to the presidency,1
"May you be healthy, Mr. President. I am sure you will be a president who knows how to connect all the citizens of the country and be an example to all. Successfully",0
We are with you and for you !!!!,0
Lots of success you deserve it !!,0
Ramadan began yesterday that will bring peace to both peoples. Ramadan Karim,0
Mitzvah from the Torah number Tachz 427 It is said you will not marry them Parshas and I will beg due to a last Parsha Who are we to determine otherwise the Holy One Blessed is He who decides to write,1
Shabbat Shalom Honorable President to you and to everyone on your home island Amen love you ????,0
"A beautiful doll, and so reminds me of other days when this was how the Feast of the Firstfruits was treated, Ruby Happy holiday to you and your family",0
"And what about Betar Jerusalem, your team? You do not condemn that?",1
"I was very happy that you were elected, but from today my opinion has changed. You are supposed to be the president of the Jewish state. I am ashamed of you.",1
Congratulating on intermarriage is certainly an exaggeration.,1
Shabbat Shalom to everyone from the Let the Deaf Disabled Association for the Disabled and the organization of our social country,2
"For everyone who supports, just remember that you will sit on Rosh Hashana and Pesach with your families and celebrate Seder night. What will Morel's children celebrate?",1
"Opening a particularly turbulent tenure, hoping for quiet later on.",0
She is simply betraying herself (the bride) in the family in her blood and especially in her land that thanks to this land and this land she has a roof over her head,1
Congratulations on your election as the 10th President of the State of Israel because you 10 remember you and your tremendous support and care and humanity throughout you since Sharon announced at the Herzliya Conference on the disengagement you were connected to us and me in particular as a Gush Katif deportee You are a person first and foremost with Israel won with your victory as president you will unite and unite the whole nation in the world in general and in particular in our beloved country Eretz. Israel Congratulations Huge huge success and wholehearted success Ruth Damari resident of Moshav Gan Orshgush Katif and today,0
"Friends before Mr. Peres leaves the President's House. Learn about his decency ""we ate it"" ""with Bibi but thank you Mr. Peres! Https://www.youtube.com/watch?v=CBqplbkppt8""",2
Proud that you are our president!,0
"Honest power, Your Honor",0
Honorable President - how sad and true and I wish peace love consideration and understanding will reside in our country and in our home. Good luck to you all,0
"Not in my opinion, Raif, the people in the process of strengthening and in the long run assimilations will decrease and I have another question what happened that only now are riots about assimilation here while in America the Jewish community is declining due to assimilation?",1
"Dear President, Congratulations to you, I edit and adore you. Well done ! Continue to be our revered president. Every word of yours in the rock.",0
Shocking! the heart is Broken ! Revenge of a little boy did not create the devil!,0
Ruby wake up wake up !!!!!!!!!!!!!!!!,1
"Dear President, in one of the photos posted, your nails are very long, and you see that they need a cut. It is important to maintain aesthetics especially that you are our president !!!! :)",1
Nice of a president,0
Blessings,0
May the blessing be upon you. Success and blessing in your role.,0
A. N. ö. B . God,0
"Dear Mr. Rivlin, The President of the State of Israel and not Palestine on this issue is very much better off not expressing your opinion. By your response you are in favor. Yes we respect Muhammad. But if he marries a member of his congregation, a Negro cannot change his skin, so neither can a Jew change her religion.",1
"To the President-elect Robbie Rivlin - Good luck! And may there be quiet years, years of contentment.",0
And the island is charming,0
"Shabbat Shalom Mr. President, Love Jerusalem our eternal capital !!!",0
You too,0
What fun that you are actually elected president ??,0
"At first they were afraid to respond. Because of Obama, because of the media against Israel in exile, that we must not harm the Palestinians, especially those who defended the Hamas people",0
Great happiness .. I believed it would be you and only you!,0
"Mr. President, Ruby Rivlin, make your voice heard, waiting for you",0
Farewell you are right there is no connection between right and left. It is her choice for better or worse.,0
"I was happy when you were elected but right now you are ashamed of your role. The State of Israel belongs only to Jews, we are indeed a democratic state but to support the marriage of this mixture is already a shame !!!! Believe me if this was your relative you would not wish for what you wished",1
"Respects your opinions, but that still does not mean that it is forbidden to demonstrate here in Israel ... and that does not mean that the Israeli flag should not be hoisted in Israel.",0
These days paragraph 2 is problematic because we are ostensibly ordered to release / drop a grip,1
Agrees that unity is needed to achieve the goal.,0
Great honor is to us. Rise and succeed! Dear men .,0
"Dear Honorable Dear President, Love with the veins of his soul the Land of Israel. Continue on your path to the unity of the people, its development, and all the Sudanese and Eritreans will return to their homeland.",0
Honorable President encourages assimilation ?!,1
Dear Ruby will ask Mandy that from a certain age unfortunately our aging organs have no value. . There is nothing to do Physiological age does its thing.,0
"Mr. President, I have held you but not now. Do not forget you are a Jew. This is the Jewish state.",1
Already gives an example of his honor,0
I am sure you will have a good president who will represent the State of Israel with dignity. Congratulations to you next President.,0
Hear well good people of donkeys and it is not I who invented this name on the sons of Ishmael it is Abraham our father who said to Ishmael his son where you are here with the donkey with the parable of the donkey. Look around at what is being done with Islam and you will understand the difference between a holy and a profane one and between holy Judaism and Islam the unclean devil religion you will see how Islam has in it only evil only murder only killing only dictatorship and bloodshed one hates the other and kills the other. The people of Israel are as holy as the vine that is used to make wine. They do not get a hitchhiking with any kind of tree. Then nothing will help you because all the children born from this matchmaking are Jews for everything and the father and mother sat in hell until these children return to Judaism here in Israel. The holy souls of the people of Israel can be mixed with the unclean souls of all the nations. God and the Holy Goddess give birth to the souls of Israel to the world while the devil named Samal (ethics of Islam) and his wife named Lilith (night and darkness of the world) give birth to the souls of the Gentiles in the world.,1
